STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA MILAS_2 DERINCE BARAJI&#40;KRET-CREST&#41;
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4822
STATION COORDINATES     : 37.44170N-27.64600E
STATION ALTITUDE (m)    : 128
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101468
RECORD TIME             : 20/07/2017 22:30:59.000000 (GMT)
NUMBER OF DATA          : 15142
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 76.656958 (E-W) 76.914496 (U-D) 61.345265
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
    0.015073     -0.158265    -0.012474
    0.006497     -0.168920    -0.016112
    0.003378     -0.169180    -0.011175
   -0.002339     -0.172818     0.001819
   -0.011435     -0.181394     0.010135
   -0.013514     -0.196467     0.006497
   -0.007017     -0.201145     0.007536
    0.005977     -0.174897     0.014293
    0.019491     -0.157485     0.016892
    0.021830     -0.165542     0.003378
    0.013514     -0.178795    -0.021050
    0.000260     -0.182434    -0.035603
   -0.009615     -0.169180    -0.023389
   -0.015852     -0.165022     0.011435
   -0.015073     -0.178535     0.029366
   -0.007277     -0.193868     0.016112
   -0.012734     -0.197766    -0.001819
   -0.021570     -0.181914    -0.011954
   -0.015333     -0.158785    -0.015073
   -0.005457     -0.133057    -0.015333
    0.003638     -0.116945    -0.022090
    0.008316     -0.119284    -0.021830
    0.009615     -0.124741    -0.007017
    0.008056     -0.138255     0.001040
    0.000260     -0.161124    -0.000520
   -0.003898     -0.179575     0.001299
   -0.002079     -0.188931     0.016372
    0.005717     -0.185552     0.026767
    0.021570     -0.184513     0.011954
    0.028067     -0.194128    -0.010655
    0.019751     -0.199586    -0.022869
    0.011435     -0.198806    -0.018711
    0.007017     -0.186852    -0.000780
    0.002079     -0.166061     0.019751
   -0.000260     -0.158785     0.021830
    0.004158     -0.165542     0.005717
    0.007277     -0.168660    -0.008576
    0.000000     -0.163463    -0.007277
   -0.011435     -0.156966     0.008836
   -0.014293     -0.153068     0.019491
   -0.005977     -0.157745     0.023129
    0.004938     -0.168140     0.019491
    0.010655     -0.169180     0.010915
    0.008316     -0.170999     0.003119
    0.002859     -0.184513    -0.020530
    0.001040     -0.189710    -0.041061
    0.002339     -0.176976    -0.032745
    0.006237     -0.156966    -0.007277
    0.006237     -0.145531     0.008056
   -0.003638     -0.148910     0.003378
   -0.014813     -0.153068    -0.004418
   -0.014553     -0.156706    -0.006497
   -0.008576     -0.163723    -0.006757
   -0.002859     -0.169700    -0.015852
    0.006757     -0.172039    -0.028586
    0.011694     -0.167621    -0.024169
    0.006497     -0.170219    -0.003119
   -0.001559     -0.178795     0.015852
   -0.005198     -0.185292     0.018971
   -0.003378     -0.196467     0.010915
   -0.002079     -0.195947     0.004418
    0.002339     -0.184253     0.009356
    0.010135     -0.169180     0.022609
    0.011954     -0.154887     0.023129
    0.004158     -0.162423     0.008576
   -0.008576     -0.170479    -0.005457
   -0.012994     -0.162943    -0.012734
   -0.005977     -0.153068    -0.004938
    0.007536     -0.138514     0.016892
    0.021310     -0.133317     0.030665
    0.026507     -0.141373     0.026248
    0.020790     -0.156706     0.012214
    0.005977     -0.174118    -0.011435
   -0.009615     -0.182174    -0.026767
   -0.012994     -0.182434    -0.024688
   -0.004938     -0.178795    -0.023129
    0.004938     -0.173858    -0.021310
    0.009356     -0.169440    -0.029106
    0.006237     -0.168660    -0.042360
   -0.006237     -0.176456    -0.045998
   -0.021310     -0.188411    -0.039241
   -0.027547     -0.197766    -0.020270
   -0.021310     -0.196727     0.011175
   -0.007017     -0.181134     0.045219
    0.007796     -0.163982     0.057953
    0.016632     -0.158005     0.058732
    0.022869     -0.152548     0.052755
    0.029626     -0.153068     0.027807
    0.027287     -0.163982    -0.001299
    0.013254     -0.168140    -0.015852
    0.003378     -0.168920    -0.016372
   -0.000520     -0.161903    -0.009615
   -0.007796     -0.153847     0.009096
   -0.008576     -0.160344     0.022349
    0.001040     -0.171519     0.012994
    0.009615     -0.176716    -0.005457
    0.007796     -0.175417    -0.022349
   -0.000520     -0.173858    -0.030665
   -0.007017     -0.168400    -0.029106
   -0.012214     -0.161643    -0.020790
   -0.012994     -0.161384    -0.011954
   -0.011435     -0.167361    -0.012734
   -0.010655     -0.175677    -0.018451
   -0.007796     -0.175417    -0.013514
   -0.004418     -0.173078     0.000260
   -0.002599     -0.172039     0.010395
   -0.006497     -0.171779     0.010915
   -0.010915     -0.173598     0.005717
   -0.005457     -0.170219     0.001299
    0.001040     -0.171259    -0.003638
    0.007536     -0.174118    -0.001819
    0.018451     -0.165282     0.008056
    0.023129     -0.148650     0.014293
    0.023129     -0.135916     0.017152
    0.023389     -0.143972     0.016892
    0.020790     -0.162423     0.004938
    0.017152     -0.169440    -0.007277
    0.009096     -0.168920    -0.002859
    0.001559     -0.169700     0.008576
    0.000780     -0.174118     0.006757
    0.002599     -0.179835    -0.007017
    0.002339     -0.182434    -0.017152
    0.000780     -0.180615    -0.020530
    0.000260     -0.182694    -0.019751
   -0.002859     -0.181914    -0.005977
   -0.007536     -0.173338     0.017672
   -0.010915     -0.168140     0.028846
   -0.012474     -0.169440     0.018451
   -0.010915     -0.178535    -0.004678
   -0.008836     -0.182434    -0.023909
   -0.008056     -0.175157    -0.027027
   -0.004418     -0.165802    -0.026248
