STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA YERKESIK ORMAN ISLETME
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4808
STATION COORDINATES     : 37.13920N-28.28725E
STATION ALTITUDE (m)    : 661
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101129
RECORD TIME             : 20/07/2017 22:30:58.000000 (GMT)
NUMBER OF DATA          : 15270
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 27.024869 (E-W) 16.344964 (U-D) 9.975898
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
    4.976125     -0.150729    -0.288204
    2.065243     -4.862039     0.247663
   -1.720646     -6.752124     0.632281
   -4.526797     -3.998208     1.078749
   -4.507307      1.622412     2.011968
   -1.946479      6.277069     2.634893
    1.110195      7.367513     2.139048
    2.758075      4.860220     1.130725
    2.395286      0.731034     0.116425
    0.858374     -2.338113    -0.878644
   -0.927501     -3.088638    -1.298605
   -1.935044     -2.686868    -0.639817
   -2.002092     -2.680371     0.381240
   -1.601622     -2.773407     0.508060
   -1.187898     -2.073818    -0.509619
   -0.623965     -0.681138    -1.910876
    0.400470      0.462061    -2.708438
    1.508326      0.406448    -2.945706
    2.515090     -0.466219    -3.126840
    2.919718     -1.161390    -2.999240
    2.128912     -1.327452    -2.268986
   -0.107589     -1.148916    -1.077710
   -2.935311     -0.984674     0.193868
   -4.889066     -0.914767     1.083427
   -5.154400     -0.477394     1.049643
   -3.621906      0.835505     0.449327
   -1.334468      2.339153     0.443870
    0.503902      2.551472     1.200372
    1.038468      0.952969     1.824856
    0.608372     -1.049123     1.642163
    0.214139     -1.778858     0.785868
    0.432695     -1.260663    -0.397612
    0.970121     -0.230771    -1.356298
    0.561334      0.546261    -1.449594
   -0.790546      0.430356    -0.583424
   -2.004951     -0.337580     0.719599
   -1.823817     -0.671002     1.416070
   -0.146831     -0.095375     1.087325
    1.803287      0.622665     0.179835
    2.907504      1.028333    -0.628902
    2.506774      1.442317    -0.395273
    1.176463      1.997415     1.127866
   -0.083940      2.226106     2.923096
   -0.487269      2.047051     3.717021
   -0.200105      2.105783     2.798615
    0.162423      2.649966     0.367206
    0.452186      3.005997    -2.361502
    1.041587      1.929847    -3.704807
    2.500536     -1.340705    -2.817067
    4.110734     -6.177276    -0.849538
    4.522899     -9.943934     0.405668
    2.629176     -9.511758     0.354472
   -1.078749     -4.549407    -0.755982
   -4.787714      1.920751    -2.303550
   -6.841782      5.375556    -3.239367
   -6.460282      3.162443    -2.744041
   -4.117231     -2.547054    -1.251828
   -0.397352     -6.457684     0.466219
    3.111767     -4.907777     2.046271
    4.711050      1.004165     2.768989
    3.805639      6.674421     2.299911
    0.862532      7.936124     1.198553
   -2.254173      4.097221     0.386437
   -3.557196     -1.860200     0.523652
   -2.068101     -5.638291     1.310820
    1.122149     -4.875812     1.960512
    3.976898     -0.699589     1.981302
    4.554085      3.656989     1.649179
    2.051989      5.018485     1.745074
   -2.283279      2.407241     2.095908
   -5.858927     -2.063423     1.919192
   -6.039801     -4.647380     1.468045
   -2.730528     -3.264055     1.553025
    1.928287      0.798342     2.165035
    4.912455      4.824357     2.374236
    4.651279      6.604254     1.806145
    2.314465      5.190263     1.021836
   -0.080042      1.392161     0.597197
   -1.496632     -2.663739     1.047564
   -2.370858     -4.807725     1.715448
   -2.725590     -3.466239     1.255726
   -2.182447      1.237274    -0.569131
   -0.664505      6.568391    -3.027047
    1.020537      8.434308    -4.407514
    1.614096      4.881530    -3.581625
    0.963624     -1.493773    -1.345383
    0.142672     -5.810070     0.578226
    0.514816     -4.911675     1.254686
    1.774440     -0.367466     1.199332
    2.577980      3.208182     0.732853
    1.819919      2.626577    -0.225313
   -0.042620     -1.481559    -1.071473
   -1.530156     -5.558769    -0.861232
   -1.846166     -6.522393    -0.034044
   -0.689454     -3.498724     0.328485
    1.055880      1.665812     0.146831
    2.165035      5.789800    -0.515596
    1.726363      6.590221    -0.991951
    0.262216      3.824090    -0.502082
   -0.459722     -0.588621     0.475835
    0.664765     -3.997688     0.852397
    3.211820     -4.404395     0.373443
    4.634387     -2.071480    -0.321208
    2.914001      0.617728    -0.640857
   -1.688161      1.327192     0.132797
   -6.645055     -0.435814     1.467525
   -9.064510     -3.321488     1.488056
   -7.799948     -4.842548    -0.209721
   -3.592800     -3.091497    -1.817320
    1.271058      0.608372    -1.507546
    4.931166      3.566812     0.582904
    6.675980      4.522899     2.929074
    7.088925      3.753923     3.898155
    6.499784      2.628916     2.883075
    4.353979      2.274963     1.245331
    0.585763      2.386970     0.573029
   -3.726376      1.725064     0.082901
   -5.945726      0.355772    -1.024955
   -4.539531     -0.307175    -1.289510
   -0.522873      0.339139     0.074585
    3.127620      1.561861     1.578233
    3.742489      2.555111     1.644502
    1.286391      3.091497     0.854216
   -2.186605      2.757295     0.382019
   -4.065256      1.444656     0.177496
   -3.157765     -0.042100    -0.097714
    0.501563     -0.874486    -0.579266
    5.387510     -0.994289    -0.888260
    8.929634     -0.669703    -0.637218
    9.187172     -0.271571    -0.104990
    6.312152     -0.423600     0.339139
    2.785362     -1.275736     0.348755
    0.528330     -2.359943    -0.543923
   -0.309254     -2.824083    -1.931926
   -1.013780     -2.542637    -2.377615
   -2.316544     -2.198559    -1.179322
   -3.586562     -1.881509     0.738570
   -3.934278     -1.270799     1.675947
   -3.042380     -0.216737     1.013260
   -1.754170      0.601615    -0.000260
   -0.951150      0.275729    -0.045478
   -1.045225     -0.896836     0.256239
   -1.156972     -1.652558    -0.248702
   -0.369285     -1.129166    -0.903592
    1.003645      0.206862    -0.389815
    1.911915      1.465706     1.285612
    1.528337      2.150742     2.369558
    0.873706      2.184786     1.668150
    0.941015      1.682704     0.566272
    1.290809      0.817573     0.640597
    0.398132     -0.009875     1.495592
   -2.084733     -0.221415     1.999754
   -4.271338      0.860193     1.646061
   -4.291089      2.668157     0.306135
   -2.156459      3.194148    -1.264561
   -0.273910      1.315497    -1.272878
   -0.327185     -1.859940     0.727136
   -1.485977     -3.467279     2.402043
   -1.043406     -1.422567     1.567058
    2.263789      2.902046    -0.773654
    6.262516      5.664539    -2.376315
    7.755249      4.206109    -2.662960
    4.949617     -0.248702    -2.137488
   -0.283266     -3.908290    -0.935297
   -4.226899     -3.920245     0.289503
   -4.158032     -0.478434     0.777292
   -0.483111      3.554857     0.686335
    3.665565      5.551233     0.108888
    5.385171      5.126074    -0.721938
    3.659588      3.681937    -1.040807
    0.358370      2.644248    -0.134616
   -2.082914      2.332916     1.272878
   -2.322521      2.663739     1.788993
   -0.947512      3.224294     1.465187
    0.026767      3.169460     1.209987
   -0.731814      2.064983     1.349801
   -2.866443      0.097974     1.173085
   -4.559802     -2.188684     0.458423
   -4.950397     -4.126327    -0.133837
   -4.099560     -5.008090    -0.501822
   -2.614103     -4.396079    -1.139041
   -0.997668     -2.588375    -1.608639
    0.830307     -0.559775    -0.979736
    2.727149      0.868509     0.019491
    4.484438      1.679325     0.363568
    5.454039      2.160877    -0.152808
    5.426752      2.635932    -1.081088
    4.527837      3.062910    -1.119030
    3.191809      2.914521     0.246883
    1.936603      1.975325     2.098247
    0.910089      0.709984     2.939469
    0.270012      0.072766     2.184266
   -0.192829      0.060032     0.767417
   -0.504681     -0.582904    -0.292622
   -0.888000     -2.439465    -0.962325
   -1.097720     -4.445976    -1.803027
   -0.490648     -4.804866    -2.774707
    1.267420     -2.651785    -3.001319
    4.148417      1.010662    -1.972986
    7.225620      3.840982    -0.523132
    9.553079      4.221442     0.120063
    9.862852      2.451680    -0.124481
    7.353999     -0.080822    -0.239347
    2.575641     -2.404902     0.291322
   -2.660881     -4.085266     0.638518
   -6.062671     -4.446495     0.146311
   -6.232890     -3.244564    -0.720379
   -3.443370     -0.954268    -1.130205
    0.071206      1.402036    -1.151515
    2.391648      2.864624    -1.376828
    2.832659      3.177256    -1.452193
    2.173611      2.567585    -0.739610
    1.561601      1.817320     0.608372
    1.315757      1.615915     1.715708
    1.520280      1.915293     2.035097
    1.736498      2.182707     1.867736
    1.755209      1.974026     1.834991
    1.141900      1.191016     2.086812
   -0.076664      0.029626     1.825896
   -1.352400     -0.956087     0.330823
   -2.490661     -1.288210    -1.817840
   -3.235729     -1.249489    -2.857348
   -3.708965     -1.660094    -1.983381
   -3.710004     -2.246377    -0.162163
   -2.992484     -1.563680     1.168147
   -1.485977      0.962065     0.987533
    0.253380      4.077990    -0.280147
    1.248709      5.339433    -1.192056
    1.046005      3.336821    -0.982335
   -0.162683     -0.737271    -0.053015
   -1.312639     -4.069934     1.010662
   -1.877611     -4.175444     1.927508
   -1.866696     -1.072772     2.684010
   -1.740656      2.592273     2.928554
   -1.833172      4.185059     1.772101
   -1.978184      3.106310    -0.439712
   -2.138008      0.837584    -2.165815
   -2.015866     -0.661387    -2.379694
   -1.642942     -0.635659    -1.570177
   -0.931919      0.471677    -0.966223
    0.017152      1.343304    -1.094602
    0.840962      0.678799    -1.846166
    0.884102     -1.300425    -2.775226
   -0.240906     -3.164002    -3.509119
   -1.475582     -3.710784    -3.598257
   -1.553545     -2.505474    -2.594612
    0.219076      0.397092    -0.665805
    2.925695      4.093842     1.426465
    5.100086      7.023956     2.832659
    5.718853      7.821518     3.362289
    4.498211      6.077224     3.037442
    2.472990      2.808491     1.905418
    0.924382     -0.744548     0.304316
    0.595118     -3.632041    -1.306402
    0.441791     -5.316824    -2.224287
   -0.890598     -6.029146    -2.099286
   -3.485470     -6.219116    -1.641123
   -5.882836     -5.894790    -1.768723
   -6.167401     -4.671549    -2.381773
   -4.000027     -2.785881    -2.792118
   -0.120063     -0.650992    -2.428810
    4.333449      1.636445    -1.228958
    8.612064      4.033291     0.188411
   11.665619      6.199106     1.275736
   12.224354      7.076191     2.184006
    9.295800      5.754976     3.263795
    3.169460      2.241959     4.024715
   -3.594359     -1.876052     3.970141
   -8.152341     -4.540051     3.304596
   -8.440805     -5.074358     2.405162
   -5.087612     -4.033031     1.679585
   -1.175943     -2.795757     1.167367
    0.092516     -2.511971     0.680878
   -1.951936     -2.772368     0.251041
   -4.599823     -1.956094     0.133317
   -4.638804      0.692052    -0.077443
   -0.404369      4.199612    -0.978957
    6.263036      6.957947    -1.993516
   11.754756      7.499790    -2.266387
   13.062458      5.515889    -1.559262
    9.569971      2.387230    -0.325366
    3.770036     -0.239347     0.459203
   -1.464667     -1.819399     0.103691
   -4.341765     -2.918419    -0.778072
   -5.101386     -4.202991    -1.191536
   -4.922850     -5.200918    -1.273137
   -4.995875     -4.789013    -1.623192
   -5.504455     -2.374236    -2.175170
   -5.572543      1.431403    -1.976365
   -4.635686      4.798629    -0.547301
   -2.270545      6.349575     1.517942
    0.982075      6.225873     3.280687
    4.125807      5.619840     4.046025
    5.378155      5.379974     3.833965
    3.291082      4.700655     2.970914
   -1.463108      1.946739     1.862538
   -6.587362     -3.362808     0.682437
   -8.880257     -9.468359    -0.797563
   -7.165589    -13.504248    -2.451939
   -3.056673    -13.245151    -3.526791
    0.626044     -8.470171    -3.146591
    2.536659     -1.316017    -1.192576
    3.840202      5.323320     1.343304
    6.139854      9.114926     3.116185
    9.503702      8.930153     3.478714
   11.848052      5.394787     2.735725
   10.731881      1.078230     1.704273
    5.451700     -1.382026     0.748706
   -1.825376     -1.217004    -0.526771
   -8.131551      0.647354    -1.928287
  -11.559069      1.954795    -2.546275
  -11.772168      0.888260    -2.128912
   -9.856095     -2.142166    -1.569657
   -6.997188     -4.953256    -2.016386
   -4.412192     -5.530183    -3.441031
   -2.324340     -3.781210    -4.437140
   -0.463880     -1.580052    -3.657769
    1.637485     -0.766377    -1.295227
    4.621393     -1.183740     1.085766
    8.223288     -1.217264     2.068101
   11.313745      0.490128     1.668410
   12.049977      3.327985     0.917106
    9.466280      5.089431     0.797043
    4.243272      4.258604     1.305622
   -1.318096      1.366693     1.826675
   -4.640364     -1.413991     2.455578
   -4.152575     -2.131771     2.913741
   -0.345636     -0.624744     2.353446
    3.779651      1.424386     0.720379
    5.356585      1.920231    -1.025215
    3.106830     -0.239087    -1.838370
   -1.439459     -4.020297    -2.041334
   -5.580859     -6.932479    -2.305109
   -7.870375     -7.417669    -2.433748
   -8.464194     -5.714175    -2.179329
   -8.683530     -3.518475    -1.817580
   -8.645328     -2.457397    -1.864877
   -7.419488     -2.777305    -2.405941
   -4.053821     -3.316290    -2.604747
    1.067575     -2.707658    -1.593566
    6.272651     -0.556657     0.251041
    9.779691      2.684270     2.015346
   10.334529      5.851650     2.934531
    8.352707      7.772661     2.855788
    5.240680      7.573076     2.521067
    2.949344      5.187405     2.441804
    2.259371      1.750272     2.288217
    2.214412     -1.333169     1.451413
    1.412691     -2.867483     0.124741
   -0.916326     -2.641390    -0.816014
   -3.972220     -1.744294    -0.535866
   -6.578007     -1.549906     1.189717
   -7.789813     -2.475069     3.204803
   -7.530716     -3.523152     3.586303
   -6.204303     -3.156726     1.608639
   -4.415830     -1.000007    -1.446216
   -2.992484      1.597204    -3.642956
   -2.112800      3.088898    -3.859433
   -1.163469      3.230531    -2.579019
    1.385924      3.611771    -1.023136
    5.889592      5.958980     0.161384
   10.819199      9.908071     0.871108
   13.474103     13.190317     1.338886
   11.795037     13.335588     2.225327
    6.333462      9.391695     3.901533
   -0.391375      2.274444     5.105803
   -5.023682     -5.607626     4.782516
   -5.865424    -11.801274     3.394253
   -3.652051    -15.306755     1.754690
   -1.166588    -15.835865     0.722978
   -0.914247    -13.290889     0.361229
   -2.550953     -8.495639    -0.065489
   -4.055900     -2.923616    -1.357857
   -3.957407      1.708691    -3.478194
   -2.724550      3.857614    -5.206636
   -1.579273      3.600076    -5.286418
   -1.391381      2.479746    -3.737811
   -1.608379      2.197780    -2.320442
   -1.196734      3.232090    -2.459476
   -0.140593      4.052522    -3.286145
    0.958166      2.939989    -2.852930
    1.388523     -0.070427    -0.821731
    1.897362     -2.841755     1.910616
    3.396852     -2.875799     4.445976
    5.583457      0.136176     5.659341
    6.626084      3.798362     5.704820
    4.181421      4.482618     5.462615
   -2.109162      0.511178     4.684803
   -9.892738     -5.996662     2.647367
  -15.018552    -10.652618    -0.754943
  -14.546615     -9.849078    -4.436360
   -8.025781     -3.697270    -6.818133
    1.781197      3.908290    -7.004465
   10.644562      8.663260    -4.657256
   16.051563      8.611804    -0.582124
   17.641230      4.533554     2.652565
   16.829375     -0.870848     3.162703
   14.473330     -5.181428     1.510405
   10.424186     -7.370891    -0.205303
    4.514843     -7.477961    -0.425938
   -2.195701     -6.163503     0.391895
   -7.698856     -3.883082     0.996628
  -11.003972     -1.350841     0.811336
  -12.391455      0.354992     0.522613
  -12.806479      0.478434     1.114093
  -12.184853     -0.402549     1.913214
  -10.139101     -0.508839     1.409833
   -6.889339      0.890858    -0.634100
   -3.516396      2.733906    -3.048097
   -1.272358      3.297059    -4.600603
    0.246623      1.965710    -4.948578
    2.476368     -0.278328    -4.209748
    6.242246     -1.946739    -2.465973
    9.920804     -2.214412    -0.320428
   10.657816     -1.386444     1.457390
    7.021877     -0.721419     2.624238
    0.574848     -1.239094     3.027567
   -5.451180     -2.306668     2.755216
   -8.395067     -2.680891     2.281200
   -6.939496     -1.242472     2.027820
   -2.606047      2.327978     2.058746
    1.940242      6.635699     2.200379
    4.258604      9.612330     2.123975
    3.547581      9.795544     1.311079
    1.241432      7.525258    -0.623185
   -0.702188      4.522899    -3.499504
   -0.436333      2.356565    -5.955341
    1.874493      1.348762    -6.580086
    4.862299      0.788467    -5.048630
    7.155973      0.020011    -2.052509
    7.872454     -1.263782     0.605254
    6.701708     -2.805892     1.697776
    3.735732     -4.351900     1.687641
    0.344077     -5.809810     1.820438
   -1.593046     -6.726396     2.635153
   -0.134616     -6.050976     3.636199
    4.562141     -3.142173     4.170766
    9.764618      0.916326     3.610211
   11.682251      4.240673     2.130212
    8.065283      5.020304     0.872147
    0.717520      2.568105     0.489868
   -6.604254     -1.863058     0.699589
  -10.494093     -5.935851     1.205829
  -10.363895     -7.374530     1.820958
   -8.096468     -5.233663     2.481565
   -5.803573     -0.514816     3.648153
   -4.453512      4.528876     5.094109
   -3.418942      7.587109     5.442864
   -2.156199      7.206909     3.835525
   -0.821471      3.898415     1.154893
   -0.025728     -0.205563    -1.010142
    0.392934     -2.604487    -1.687381
    1.057440     -1.780157    -0.589141
    2.341752      1.235715     1.625271
    3.804339      4.140360     3.665565
    4.300964      5.136209     4.505747
    3.407767      3.462081     3.529130
    0.973239     -0.222715     0.232330
   -2.539258     -4.244571    -4.575654
   -6.651292     -7.081908    -8.364921
  -10.541131     -7.868296    -9.271632
  -12.485011     -6.232370    -7.450933
  -10.613896     -2.594092    -4.870095
   -4.041347      1.951936    -3.553298
    5.238341      5.561628    -3.523152
   13.580912      6.416883    -3.148670
   17.233743      3.789267    -1.450893
   15.007117     -1.182440     0.525731
    9.336601     -5.612044     1.494813
    4.018998     -7.045785     1.591227
    2.079016     -5.077217     2.123195
    3.768216     -1.788474     3.776013
    7.065796      0.452446     5.667138
    9.175737      1.044446     6.445469
    8.385451      0.815234     5.378155
    4.589168      0.887740     3.018731
   -1.242992      1.117471     0.296520
   -7.945999      0.510658    -1.743775
  -14.279202     -1.539771    -2.260150
  -18.200226     -3.833446    -1.745074
  -17.710877     -3.554338    -1.297306
  -11.792439      0.722718    -1.502869
   -2.684270      7.114393    -2.025481
    5.554871     11.589475    -1.985200
    9.814775     11.068941    -0.608632
    8.976411      5.796816     1.534314
    5.222228     -0.971940     3.037962
    1.533274     -5.587356     3.537965
   -0.244804     -6.439232     3.471437
   -0.553798     -4.908817     3.123462
   -0.959206     -3.660108     2.393207
   -1.690760     -4.099560     1.662433
   -2.081095     -5.854249     1.318096
   -1.514303     -7.413771     0.801721
   -0.425419     -7.164289    -0.330044
    0.440492     -4.438699    -1.670749
    0.461282     -0.202444    -2.466233
   -0.350834      4.015360    -2.412698
   -1.530416      7.077490    -1.990138
   -2.527044      8.498498    -1.987539
   -2.761193      8.933272    -2.361502
   -2.664779      9.030206    -2.458696
   -2.654124      8.757335    -2.043933
   -2.679332      7.339706    -1.137222
   -2.116958      4.181421     0.285605
   -0.768196      0.033004     2.001313
    0.754683     -3.571749     3.574348
    1.978703     -4.854242     4.662713
    2.892691     -3.257558     4.703774
    4.267700     -0.201145     3.264575
    6.002119      1.873713     0.795224
    7.088925      1.188158    -1.139561
    6.394274     -1.759107    -1.346683
    3.832146     -4.479500    -0.293141
    0.804839     -4.501330     1.087325
   -1.016119     -1.924129     1.950377
   -0.915807      0.759361     1.965190
    0.067568      0.971420     1.334988
    0.640857     -2.022103     0.511178
   -0.338360     -6.409087     0.232070
   -2.764572     -9.258378     0.723498
   -5.161417     -8.505514     1.273917
   -5.794737     -4.388803     1.087065
   -3.731834      0.675940     0.660867
   -0.343817      4.066295     0.862532
    2.421534      4.626070     1.798609
    3.184533      2.957140     2.524705
    2.210514      0.936077     1.802247
    0.891378     -0.050416     0.314191
    0.084200     -0.185292    -0.337840
    0.048597     -0.263515     0.092256
    0.623965     -0.340439     0.483891
    2.143206      0.900474     0.169440
    4.376069      3.920764    -0.306915
    6.202744      7.184819    -0.168400
    6.276030      8.515130     1.192056
    4.379707      6.428837     3.120603
    1.720905      1.831093     3.774454
   -0.562374     -2.772108     2.339673
   -1.673348     -5.208455     0.195428
   -1.662693     -4.928307    -0.780411
   -0.698030     -2.699342    -0.272611
    0.798342      0.861492     1.050683
    2.341752      4.898941     2.470391
    3.304076      7.864398     3.529649
    2.543676      8.098287     3.683756
   -0.058212      5.210274     2.195181
   -3.609692      0.640857    -0.672562
   -6.438972     -3.149709    -3.467279
   -7.144798     -3.944673    -4.479760
   -4.860480     -1.223761    -2.801474
    0.049637      3.488329     0.562374
    5.488602      7.711330     3.207142
    8.731347      9.636239     3.802001
    7.192096      8.427551     2.990924
    0.899174      4.068115     1.977924
   -7.321515     -2.264828     1.061857
  -13.465787     -8.065283    -0.068348
  -14.820785    -10.829334    -1.131764
  -11.732927     -9.809577    -1.998714
   -7.028633     -6.107369    -3.161144
   -3.934278     -2.276523    -4.603981
   -3.415304     -0.580565    -5.540838
   -4.426485     -1.237534    -5.453779
   -4.714948     -2.141906    -4.619833
   -2.735985     -0.708165    -3.564213
    1.242732      3.306155    -2.623458
    5.409080      7.986020    -2.102145
    7.275257     10.306202    -2.617741
    5.784342      8.258371    -4.187398
    1.850324      2.668417    -5.909083
   -1.860459     -3.497685    -6.773174
   -3.213639     -6.869589    -5.949624
   -1.634626     -6.125561    -3.195188
    2.197520     -2.399444     0.952189
    7.187158      1.777559     4.905958
   12.478254      4.085266     6.807738
   16.506867      3.415044     6.250821
   17.738944     -0.189190     4.540311
   15.079363     -5.074098     3.185053
    9.537226     -8.748759     2.697004
    3.836044     -9.290343     2.790039
    0.040801     -6.616728     2.730788
   -1.686082     -2.760673     2.448041
   -3.296280     -0.027027     2.504435
   -5.912722      0.806658     2.794457
   -8.950684      0.619287     2.608905
  -10.520081      0.776512     1.500530
   -9.092057      1.565499     0.155147
   -5.190263      1.867736    -0.313412
   -0.949331      0.419441     0.195428
    1.284052     -2.482865     0.702707
    1.173605     -4.557203     0.327445
    0.139814     -3.929340    -0.845380
    0.105770     -0.864871    -2.121376
    1.436080      2.644768    -3.078503
    2.815248      4.439479    -3.669203
    2.510672      4.185579    -3.506001
   -0.069907      3.094875    -2.415037
   -3.277829      2.327199    -0.751564
   -4.845407      1.719606     0.617208
   -2.746120      0.325626     0.532748
    2.380213     -1.636965    -1.128906
    7.535134     -2.703500    -3.178556
    9.378181     -1.529636    -3.434794
    6.173638      1.605000    -0.733373
    0.058472      4.826436     3.149189
   -5.450920      6.515376     5.508353
   -7.327492      5.886474     5.518228
   -5.177789      2.986766     4.060578
   -1.464407     -1.061078     2.239360
    1.080569     -4.922850     1.136702
    1.072253     -7.265121     1.011441
   -0.484930     -6.914287     0.921524
   -1.655676     -3.859173     0.355252
   -1.147877      0.586023    -0.130458
    0.822251      4.010422    -0.223754
    3.413484      4.758608    -0.228692
    5.662980      3.367226    -0.241426
    6.671822      1.647360    -0.177756
    5.946246      1.324333    -0.094075
    3.491188      2.390609    -0.330304
    0.350574      3.404649    -0.814974
   -2.243778      2.761193    -0.648913
   -2.639571      0.204523     0.824070
   -0.049896     -2.202198     2.937130
    4.702474     -2.329797     4.105017
    9.121423     -0.434774     3.540824
    9.450427      0.785088     1.447255
    3.573049     -1.545489    -1.253907
   -7.227179     -7.362575    -3.366187
  -18.000121    -13.333249    -4.610738
  -23.891532    -15.809357    -5.176490
  -22.196354    -12.945773    -4.988859
  -13.389123     -5.962098    -3.788227
   -1.650739      1.366953    -2.037176
    8.492261      6.083721    -0.844860
   14.117558      7.612057    -0.327705
   14.937990      6.988872     0.085759
   12.138075      5.404142     0.464660
    7.532015      3.603974     0.701408
    2.875279      1.692059     0.641117
   -0.361229     -0.512997    -0.097714
   -0.678279     -2.399704    -1.236755
    1.750531     -3.161664    -1.857601
    5.098787     -2.318363    -1.556663
    6.805139      0.162163    -1.073292
    5.859447      3.860473    -1.220382
    3.200645      7.553065    -1.610198
    0.292881      9.250842    -1.604740
   -1.940761      7.880250    -1.232856
   -3.368006      4.340206    -0.945173
   -3.518475      1.130725    -0.691013
   -2.116958      0.132797    -0.055094
    0.519754      0.967522     0.853176
    2.681931      1.215445     1.433482
    2.437127     -1.493773     0.844600
   -0.462061     -6.324627    -0.836024
   -4.198573    -10.091544    -2.302510
   -5.330597    -10.054121    -1.853443
   -1.143459     -6.029146     1.413211
    8.088412     -0.665805     6.069167
   18.110308      3.229232     9.449128
   23.581759      3.975079     9.975898
   20.554971      1.600063     7.220423
    9.011755     -2.836298     2.061344
   -6.361529     -8.444443    -3.086039
  -19.851484    -13.569997    -6.422340
  -27.024869    -16.344964    -7.709771
  -26.652205    -14.885755    -7.824637
  -20.286518     -8.287478    -7.588149
  -11.985007      1.123188    -6.726916
   -6.195208      9.423660    -5.377375
   -4.428824     13.720466    -3.991451
   -5.491461     13.547908    -2.891651
   -6.327225     10.689781    -2.731307
   -4.878671      7.781757    -3.140354
   -1.338367      6.528110    -2.859167
    2.569404      6.180655    -1.639044
    5.265888      5.264328    -0.080822
    6.337101      3.095915     1.639564
    5.973793     -0.475315     3.353713
    4.409593     -4.762246     4.793951
    1.179582     -8.849332     5.855808
   -3.822531    -11.848312     6.172858
   -9.874286    -12.747487     5.343331
  -15.229052    -11.050750     3.585003
  -18.003499     -7.115432     1.823557
  -16.721006     -2.275483     0.614609
  -10.916913      2.038475     0.172298
   -2.131771      5.160118     0.668923
    7.407534      6.872707     1.608899
   14.674215      7.265641     2.038215
   17.165396      6.358411     1.129945
   13.914594      3.956367    -1.221942
    6.196767      0.354212    -4.554085
   -2.635932     -3.401010    -7.695218
   -9.587382     -5.905965    -9.283326
  -12.032565     -6.109189    -9.242526
   -8.955102     -3.653611    -8.037216
   -1.970647      0.945692    -6.123482
    5.228725      5.912981    -4.406215
    9.087899      9.375063    -3.186092
    8.218350     10.353760    -1.991697
    3.951950      8.609465    -1.167627
   -0.305096      5.102945    -1.272618
   -2.023142      1.320175    -1.793931
   -0.547041     -1.443357    -1.889306
    2.537959     -2.450380    -1.401777
    5.187925     -1.718047    -0.954268
    6.682217      0.228432    -1.007023
    7.538512      1.957134    -1.536913
    8.731607      2.352407    -2.057706
    9.910929      1.489875    -1.943100
   10.545289      0.185552    -0.815494
   10.280734     -0.421520     1.198033
    9.460302      0.163982     2.961039
    8.711857      1.201151     3.754963
    7.567878      1.096421     4.149196
    5.018225     -1.055101     4.726903
    0.319909     -4.562920     5.290576
   -5.397645     -7.480819     5.180908
  -10.175224     -8.046831     4.041607
  -12.576228     -6.042400     2.661660
  -12.482672     -2.885154     2.478447
  -10.845707     -0.799642     3.617488
   -8.412998     -0.954788     4.612297
   -5.436367     -2.885674     3.879444
   -1.782496     -5.498737     1.542630
    1.628909     -8.187425    -0.579786
    3.253660    -10.839730    -0.961285
    1.805625    -12.810377     0.477654
   -2.119557    -12.588702     2.351367
   -6.029146     -8.795797     3.225074
   -8.296313     -2.140607     2.767430
   -8.950164      4.459749     1.529116
   -9.442631      8.075158     0.543403
  -10.852204      8.050470     0.733113
  -12.927062      6.578786     1.886707
  -13.644582      7.056440     2.777825
  -10.736818     10.641184     3.065249
   -4.219363     14.697084     3.268733
    3.910629     15.364448     3.541084
   10.428864     10.708492     3.372684
   12.532828      3.046018     1.995855
    9.191330     -2.747420    -0.479473
    2.325899     -3.714682    -3.165042
   -4.937923     -0.547041    -5.190004
  -10.315558      3.155946    -6.344117
  -12.167441      3.474555    -7.026554
  -10.194715     -0.022349    -7.641163
   -5.402323     -3.971700    -8.145065
   -0.233889     -4.743015    -7.729262
    3.109688     -0.596678    -5.776026
    4.278355      6.840482    -2.787181
    4.585010     13.686162    -0.368765
    5.310067     16.245691    -0.341219
    5.803573     12.311673    -2.894770
    4.044986      3.123722    -5.876079
   -1.281194     -7.320995    -7.033831
   -8.678592    -14.194222    -6.245884
  -15.080143    -14.297133    -5.100606
  -17.380054     -8.184306    -4.843328
  -14.910963      0.078483    -4.911415
   -9.958227      5.446502    -4.495612
   -4.771861      5.726130    -3.427778
   -0.672822      2.691806    -1.920751
    2.709218      0.724797    -0.438672
    5.797596      2.661920     1.114353
    7.988619      7.078790     2.426731
    8.254473     10.134423     2.479227
    6.356591      8.381293     0.928541
    3.812136      1.728962    -1.335248
    2.430889     -6.748486    -3.073046
    3.330324    -13.203311    -3.587082
    5.659601    -14.704360    -2.996902
