STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA MILAS METEOROLOJÝ MÜDÜRLÜÐÜ
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4806
STATION COORDINATES     : 37.30253N-27.78054E
STATION ALTITUDE (m)    : 52
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101126
RECORD TIME             : 20/07/2017 22:30:59.000000 (GMT)
NUMBER OF DATA          : 9166
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 58.542232 (E-W) 59.994425 (U-D) 25.542791
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.008836     -0.006757     0.013773
   -0.021570     -0.002859     0.010915
   -0.014033     -0.019751     0.004418
   -0.007536     -0.026767     0.003898
    0.001819     -0.023649     0.007017
    0.016112     -0.014813     0.009096
    0.030146     -0.009615     0.008576
    0.025208     -0.016892     0.003378
    0.014293     -0.010395    -0.006757
    0.011175     -0.021570    -0.012734
    0.008836     -0.024948    -0.009096
    0.011435     -0.023649    -0.010655
    0.004158     -0.015333    -0.010395
    0.010655     -0.000260    -0.008836
    0.016372      0.013254    -0.007277
    0.005457      0.033784     0.002859
    0.001559      0.011435     0.011954
   -0.004418     -0.008056     0.019231
   -0.012214     -0.008836     0.017932
   -0.020011     -0.008056     0.011954
   -0.015073     -0.007796     0.006497
   -0.014813     -0.009875     0.000260
   -0.020011      0.002339    -0.003378
   -0.020790     -0.012474    -0.006237
   -0.020790     -0.017152    -0.001559
    0.002599     -0.017152     0.004158
    0.019491     -0.014553     0.007277
    0.020011     -0.007536     0.007017
    0.012214     -0.012214     0.004158
    0.001040      0.008576    -0.002859
   -0.001299      0.000520    -0.015333
   -0.001819     -0.005457    -0.017412
    0.004678     -0.002859    -0.015333
    0.000520     -0.011954    -0.011954
    0.009615     -0.017672    -0.002079
    0.029886     -0.031445     0.010915
    0.019231     -0.014813     0.018711
    0.007277     -0.015073     0.017152
    0.008316     -0.016892     0.016892
    0.004678     -0.010655     0.010915
    0.000260     -0.011954     0.005198
    0.006757     -0.005977     0.001040
    0.004938     -0.007017    -0.007277
   -0.000780      0.005457    -0.002079
    0.004938     -0.002599     0.007536
    0.010655     -0.009875     0.005457
    0.020011     -0.006237    -0.001559
    0.020790     -0.004418    -0.002079
    0.009096      0.000000     0.001040
    0.000000     -0.006757     0.003638
   -0.010395     -0.009096     0.007536
   -0.026767     -0.025988     0.005717
   -0.022349     -0.023649     0.001819
   -0.007277     -0.008316    -0.001299
   -0.000260     -0.005717     0.000260
    0.019231     -0.010135     0.008316
    0.015333     -0.028327     0.008836
    0.001299     -0.026507     0.004678
   -0.001819     -0.016892     0.000520
   -0.001299     -0.004938     0.000260
    0.004678     -0.001040     0.001040
