STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA OREN BELEDIYE
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4819
STATION COORDINATES     : 37.03130N-27.97120E
STATION ALTITUDE (m)    : 10
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101913
RECORD TIME             : 20/07/2017 22:30:59.000000 (GMT)
NUMBER OF DATA          : 9036
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 78.7235 (E-W) 87.939778 (U-D) 45.10789
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.014553      0.008836    -0.011175
   -0.018191     -0.006497    -0.008316
   -0.047557      0.014293    -0.010655
   -0.030406      0.019231    -0.010395
   -0.024948      0.011954    -0.003119
   -0.007277      0.029366    -0.007536
    0.000000     -0.004938    -0.001559
   -0.003638      0.016112    -0.011175
    0.016632      0.003898    -0.001819
   -0.004418      0.022090     0.007017
    0.011954      0.018191     0.015593
    0.012214      0.016632     0.020530
    0.017152      0.027547     0.021050
    0.003378      0.011175     0.022869
   -0.012994      0.020530     0.009356
   -0.011954     -0.004938     0.008576
   -0.036643      0.016112    -0.005198
   -0.018971     -0.004678    -0.004158
   -0.022869      0.000520    -0.005717
   -0.003898     -0.001819    -0.006237
    0.001040     -0.011694     0.000000
    0.000260      0.012214    -0.004678
    0.001559     -0.011954     0.003898
   -0.013514      0.026767    -0.007277
    0.005198      0.011435     0.001299
   -0.014033      0.030665     0.003119
   -0.004678      0.028067     0.001819
   -0.011954      0.005457     0.000780
   -0.010655      0.017672    -0.019231
   -0.008836     -0.027547    -0.016892
   -0.026767     -0.005198    -0.024948
   -0.019491     -0.016892    -0.014813
   -0.040541      0.008056    -0.009356
   -0.023649      0.025468    -0.004158
   -0.033524      0.022609     0.006237
   -0.024428      0.035603     0.003119
   -0.014813      0.012994     0.010395
   -0.020790      0.033004    -0.001559
   -0.004938      0.004678     0.003378
   -0.017932      0.013514     0.007017
    0.003638      0.010915     0.012474
   -0.014293      0.016112     0.016632
   -0.018971      0.024169     0.011694
   -0.023129     -0.000780     0.018971
   -0.028586      0.021050     0.009615
   -0.016892      0.000260     0.011954
   -0.029366      0.014293     0.001819
   -0.012474     -0.001559    -0.008316
   -0.024169      0.005198    -0.018191
   -0.007277      0.011175    -0.020270
   -0.009615      0.002599    -0.000780
   -0.001040      0.027547     0.002079
    0.017412      0.002859     0.013773
    0.008316      0.033004     0.008316
    0.024428      0.014813     0.003378
   -0.003378      0.018451    -0.001559
    0.004678      0.020790    -0.005198
   -0.008836      0.006497    -0.006757
   -0.015073      0.020270    -0.018971
   -0.008836     -0.014813    -0.012214
   -0.014293      0.002599    -0.014553
   -0.000520     -0.003119    -0.005457
   -0.028846      0.013254    -0.000520
   -0.020270      0.014553     0.003638
   -0.035863      0.013773     0.013254
   -0.035863      0.021570     0.011954
   -0.029366      0.002339     0.010915
   -0.028586      0.014553     0.003119
   -0.002079     -0.004158     0.007017
   -0.004678      0.020011    -0.002859
    0.011435      0.007536    -0.002599
   -0.012214      0.013773    -0.003638
   -0.015333      0.010655    -0.006757
   -0.020790     -0.008056    -0.003898
   -0.021830      0.015333    -0.012474
   -0.006757     -0.011954     0.002339
   -0.012474      0.017152    -0.001819
    0.009615      0.000000     0.004678
   -0.010655      0.012734     0.007796
   -0.005457      0.015333     0.003638
   -0.015333      0.001040     0.004418
   -0.013773      0.028067    -0.007277
    0.000780     -0.000260     0.002859
   -0.008576      0.027027     0.000000
    0.011694      0.007017     0.010655
   -0.000780      0.025728     0.015593
    0.011694      0.033004     0.016372
   -0.003119      0.016372     0.012994
   -0.008576      0.025728    -0.002079
   -0.008836     -0.007017    -0.001040
   -0.020270      0.017412    -0.015852
   -0.008316     -0.002599    -0.015852
   -0.028067      0.014033    -0.023909
   -0.015333      0.014033    -0.016112
   -0.022609      0.009356    -0.004938
   -0.007277      0.016632    -0.004938
    0.000780     -0.015333     0.007277
    0.000520      0.008576    -0.005457
    0.012214     -0.009615     0.004678
   -0.008316      0.014293     0.002079
    0.000520      0.011694    -0.000780
   -0.019751      0.006497     0.000000
   -0.012994      0.006497    -0.007017
   -0.017672     -0.025988     0.004678
   -0.015593      0.000260    -0.003119
   -0.000780     -0.005717    -0.000520
   -0.010655      0.012734    -0.002599
    0.003378     -0.001299     0.000780
   -0.022090     -0.005198     0.007277
   -0.008836      0.001559     0.006237
   -0.015073     -0.004938     0.011175
   -0.016632      0.006757     0.007796
   -0.017412     -0.009875     0.011694
   -0.035083      0.009615     0.006497
   -0.007017      0.012474     0.001299
   -0.010655      0.026767    -0.008316
    0.010395      0.021570    -0.012474
   -0.000780      0.023389    -0.010395
   -0.002339      0.026248    -0.006757
   -0.012474      0.010655     0.004938
   -0.041061      0.015073     0.003378
   -0.030146     -0.000260     0.004418
   -0.040021      0.024428     0.001819
   -0.018711      0.013773    -0.000260
   -0.026507      0.018711    -0.011175
   -0.006237      0.020270    -0.016632
    0.003119      0.021050    -0.011954
   -0.004938      0.030406    -0.014813
    0.008576      0.001819    -0.006757
   -0.006497      0.026767    -0.006757
    0.008576      0.000780    -0.001559
   -0.015593      0.003119     0.000520
   -0.010135     -0.003898     0.004678
   -0.008836     -0.012734     0.005198
   -0.006757      0.012214    -0.002859
    0.005457     -0.009615    -0.001559
   -0.024169      0.017412    -0.006757
   -0.012214     -0.000780     0.006237
   -0.021310      0.010395     0.007017
   -0.010655      0.010655     0.010655
   -0.013514      0.004418     0.010915
   -0.009356      0.024948     0.004158
    0.008836      0.005977     0.015852
    0.006497      0.026767     0.008316
    0.011435      0.005717     0.010655
   -0.015593      0.015073     0.002599
   -0.006237      0.013254     0.000000
   -0.016632      0.008056     0.007277
   -0.016632      0.018191     0.002079
   -0.015593      0.012474     0.003638
   -0.020270      0.028586    -0.005457
   -0.013254      0.003119    -0.001559
   -0.035083      0.009615    -0.004418
   -0.015852     -0.005717    -0.010655
   -0.019751     -0.002859    -0.009615
   -0.003119      0.004938    -0.008576
   -0.002339     -0.001559     0.001040
   -0.001040      0.018971     0.000260
    0.014813      0.012214    -0.002079
   -0.008316      0.031965    -0.006237
    0.002339      0.012994    -0.005457
   -0.021830      0.015073    -0.009615
   -0.018451     -0.002599    -0.011694
   -0.027027     -0.012474    -0.009875
   -0.034564      0.002859    -0.004158
   -0.022869     -0.014033     0.005977
   -0.034044      0.023129     0.000520
   -0.009356      0.009615     0.013514
   -0.020270      0.027547     0.014553
   -0.007277      0.011954     0.012994
   -0.007277      0.002599     0.004938
   -0.006757      0.021310    -0.003898
   -0.010395      0.003638     0.005717
   -0.023129      0.031185    -0.012734
   -0.002859      0.003898    -0.017932
   -0.017152      0.031185    -0.024169
