STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA SELIMIYE ORMAN ISLETME SEF.
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4814
STATION COORDINATES     : 37.39910N-27.65670E
STATION ALTITUDE (m)    : 63
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101902
RECORD TIME             : 20/07/2017 22:30:59.000000 (GMT)
NUMBER OF DATA          : 13808
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 21.625145 (E-W) 24.431816 (U-D) 14.073639
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.010655      0.033264     0.028067
    0.009356     -0.007536    -0.018191
   -0.045219      0.001299    -0.004158
    0.008316     -0.012474     0.010915
   -0.002339     -0.003898    -0.013254
   -0.019751      0.024428     0.024428
    0.025208     -0.026507    -0.009356
   -0.019231      0.003638     0.002859
    0.010655      0.004678     0.023649
    0.014813     -0.004678    -0.017152
   -0.016112      0.035083     0.016372
    0.018451     -0.022090    -0.003119
   -0.002599      0.002859    -0.003378
    0.004418      0.023389     0.022609
    0.002339     -0.023129    -0.023129
   -0.021050      0.006237     0.005977
    0.022869     -0.011694    -0.001819
    0.005977      0.004418    -0.010655
   -0.004418      0.009875     0.019491
    0.004938     -0.036123    -0.025728
   -0.023649     -0.001299     0.017672
    0.008316      0.004158     0.021570
   -0.011435      0.022869    -0.026248
   -0.019491      0.013773     0.010915
    0.021050     -0.028586    -0.004938
   -0.015333      0.003378     0.011954
    0.007536     -0.016112     0.013514
    0.005977     -0.001040    -0.014813
   -0.010655      0.029106     0.025728
    0.034304     -0.024688    -0.009096
   -0.008836      0.006497    -0.013773
   -0.007796      0.013254     0.015073
   -0.007796     -0.009356    -0.019231
   -0.034044      0.012994     0.010135
    0.023389     -0.020270    -0.000520
   -0.000260      0.015073    -0.008836
    0.003638      0.011954     0.023649
    0.029366     -0.014033    -0.017152
   -0.015333      0.037422     0.016632
    0.003378     -0.004418     0.011435
   -0.019491      0.003119    -0.021050
   -0.021310      0.018971     0.024688
    0.009875     -0.013254    -0.009615
   -0.020790      0.020790     0.005198
    0.017412     -0.003119     0.016632
   -0.002339      0.001299    -0.012474
   -0.029366      0.014293     0.028586
    0.021310     -0.009615    -0.011175
   -0.010135      0.038462    -0.005457
    0.001040      0.004678     0.011435
    0.008576     -0.009875    -0.031445
   -0.012994      0.020530     0.025728
    0.005198     -0.034564    -0.004418
   -0.025468     -0.010395    -0.009096
    0.012734      0.013514     0.036903
    0.025988     -0.000260    -0.022349
   -0.014813     -0.000780     0.009356
    0.014553     -0.021830     0.002859
   -0.023909      0.023129    -0.014293
   -0.012474      0.022609     0.023129
    0.025468     -0.017932    -0.021570
   -0.017152      0.009875     0.010135
    0.002339     -0.004158     0.010655
   -0.011175      0.003898    -0.012994
   -0.004418      0.015852     0.028067
    0.032225     -0.024428    -0.015593
   -0.013254      0.000520     0.004938
    0.001559      0.006237     0.011435
    0.000000     -0.003638    -0.018451
   -0.011435     -0.000260     0.028586
    0.016372     -0.024428    -0.020790
   -0.025728      0.014553    -0.001299
   -0.007017      0.024948     0.029106
    0.013514      0.002859    -0.027027
   -0.004938     -0.002859     0.015852
    0.025208     -0.021310    -0.001819
    0.001559      0.036643    -0.002079
    0.004418      0.022349     0.017152
    0.007017     -0.043919    -0.031445
   -0.023389     -0.012214     0.022609
    0.003378     -0.008316     0.007277
   -0.011175      0.015593    -0.022349
    0.004158      0.014553     0.018711
    0.020530     -0.030146    -0.010655
   -0.023909      0.013254     0.016632
    0.010395      0.002599     0.000780
    0.005717     -0.017152    -0.021570
   -0.013514      0.005457     0.024688
    0.007277     -0.008576    -0.019491
   -0.022869      0.015593     0.004418
    0.012474     -0.001559     0.023649
    0.002599      0.001559    -0.011435
   -0.035603      0.038982     0.024948
    0.019751     -0.001819    -0.011175
    0.010655      0.009096    -0.004938
    0.005457     -0.004678     0.021570
   -0.019491     -0.006757    -0.018451
   -0.036903      0.044699     0.014813
    0.033004     -0.008316    -0.004418
   -0.002079     -0.005457    -0.006237
   -0.009875      0.006757     0.020530
    0.016372     -0.015852    -0.025468
   -0.019491      0.014033     0.015333
    0.025728     -0.007277     0.009356
    0.013773     -0.005717    -0.011694
   -0.006497     -0.005457     0.020270
    0.011175     -0.010915    -0.023389
   -0.024428      0.021310     0.012994
    0.022349     -0.002599     0.014033
    0.005977      0.010655    -0.022349
   -0.027027      0.003378     0.024948
    0.010395     -0.042880    -0.007536
   -0.025988      0.006237    -0.002079
    0.005457     -0.004678     0.011175
    0.005457     -0.014033    -0.014033
   -0.019231      0.027287     0.023909
    0.018971     -0.016632    -0.005977
   -0.018971      0.014553    -0.008056
    0.005457      0.019491     0.017412
    0.013773     -0.024169    -0.010135
   -0.013514      0.023389     0.013773
    0.032225     -0.008316    -0.004678
   -0.005457     -0.005198    -0.007536
   -0.007796      0.010135     0.019491
    0.006237     -0.040281    -0.016372
   -0.030665      0.020011     0.009875
    0.020530      0.009096     0.002339
    0.010135     -0.014553    -0.015333
   -0.009356      0.017412     0.021830
    0.020011     -0.018971    -0.008576
   -0.011694      0.021050     0.007796
    0.004418      0.003119     0.003378
   -0.001040     -0.014813    -0.016892
   -0.018711      0.021310     0.024169
    0.008576     -0.028067    -0.016892
   -0.018971      0.004418    -0.001299
    0.001819      0.007796     0.020011
    0.017152     -0.003378    -0.020011
   -0.002859      0.018451     0.022869
    0.019751     -0.022609     0.003119
   -0.022349      0.023909    -0.003378
   -0.020530      0.019751     0.018971
    0.012994     -0.028846    -0.020011
   -0.007796      0.005198     0.015073
    0.014293     -0.012214    -0.003119
   -0.008836      0.002339    -0.017932
    0.003119      0.015333     0.022349
    0.030925     -0.014813    -0.012734
   -0.008576      0.016112     0.009615
    0.019491     -0.002599     0.008056
   -0.000520     -0.003119    -0.010655
   -0.021570      0.015333     0.018711
   -0.000520     -0.028586    -0.010395
   -0.018711      0.009096     0.008836
    0.012994      0.007796     0.008316
    0.001299     -0.019231    -0.014813
   -0.012994      0.007017     0.016112
    0.008836     -0.008836    -0.014033
   -0.014553      0.024428     0.004418
    0.009356      0.010655     0.021310
   -0.008056     -0.009615    -0.009875
   -0.020270      0.018191     0.026248
    0.021570     -0.015333    -0.002859
   -0.008056      0.015333    -0.010655
    0.011435      0.006237     0.017412
   -0.000260     -0.023909    -0.021310
   -0.035083      0.019751     0.013773
    0.024428     -0.008836     0.006757
    0.002599      0.003378    -0.011694
    0.005977      0.009356     0.027287
    0.027287     -0.021570    -0.013773
   -0.024688      0.021570     0.012474
    0.011435     -0.000780     0.016112
    0.001299     -0.000520    -0.019231
   -0.017672      0.016892     0.021050
    0.021830     -0.023389    -0.015593
   -0.017672      0.016372    -0.001819
    0.000000      0.011954     0.013773
    0.006757     -0.002859    -0.015073
   -0.012474      0.019491     0.022609
    0.017672     -0.029886    -0.010395
   -0.021310     -0.006757    -0.004418
   -0.011954      0.008316     0.018971
    0.008056     -0.009875    -0.011435
   -0.005198      0.016112     0.012214
    0.022090     -0.021570    -0.005977
   -0.009096      0.006757    -0.000780
   -0.001299      0.022869     0.014293
    0.013514     -0.011694    -0.014293
   -0.015852      0.023129     0.019491
    0.012994     -0.016892     0.001299
   -0.011175     -0.020011    -0.013254
   -0.000780      0.010135     0.020530
    0.015852     -0.008316    -0.005198
   -0.028846      0.012214     0.010655
    0.010655     -0.014813     0.005198
    0.001299      0.001819    -0.009615
   -0.006237      0.021830     0.021310
    0.021050     -0.012734    -0.014033
   -0.012734      0.016112    -0.001559
    0.011175      0.001299     0.011694
    0.003119     -0.002339    -0.018971
   -0.015073      0.006497     0.010135
    0.012474     -0.024948    -0.004418
   -0.015593      0.007277     0.006237
    0.010395     -0.007017     0.020530
    0.012474     -0.012734    -0.012994
   -0.018451      0.024688     0.019491
    0.018711     -0.018451     0.002859
   -0.002599     -0.000520    -0.014293
    0.004678      0.011954     0.008576
    0.008316     -0.011435    -0.009615
   -0.018191      0.023649     0.009615
    0.024688     -0.014813    -0.005977
    0.001559     -0.016372    -0.010395
    0.003378      0.003638     0.017672
    0.013254     -0.018971    -0.012734
   -0.029366      0.021050     0.010135
   -0.005198      0.005198     0.005198
   -0.021050     -0.010395    -0.012214
   -0.008316      0.005457     0.023909
    0.027287     -0.008056    -0.005977
   -0.010915      0.023389     0.005457
    0.002859      0.001040     0.005717
   -0.003638     -0.006497    -0.015333
   -0.010915      0.018711     0.023909
    0.020270     -0.018971    -0.010135
   -0.005977      0.012734    -0.001559
    0.008056      0.002079     0.015593
    0.003898     -0.018191    -0.011954
   -0.018451      0.007017     0.019751
    0.010135     -0.023649    -0.005457
   -0.018191      0.005457    -0.005198
    0.009875     -0.008316     0.013514
    0.027547     -0.022869    -0.013514
   -0.011694      0.020011     0.012994
    0.022869     -0.008056     0.000260
   -0.013254      0.012734    -0.005198
   -0.017672      0.011435     0.016632
    0.003638     -0.015593    -0.010135
   -0.032485      0.017412     0.007796
    0.010915     -0.007536     0.000000
   -0.007017      0.010135    -0.009615
   -0.003638      0.035603     0.022349
    0.027287      0.008056    -0.011175
   -0.021050      0.028586     0.005457
    0.009615      0.002079     0.018191
    0.002599      0.000260    -0.010655
   -0.014033      0.011435     0.015073
    0.006237     -0.019491    -0.005717
   -0.029626      0.012474    -0.002599
    0.006757     -0.016632     0.008576
    0.007277     -0.019231    -0.009615
   -0.014293      0.011435     0.017152
    0.018711     -0.018971    -0.005457
   -0.009615      0.020270    -0.007536
    0.011954      0.000260     0.011694
    0.004418     -0.009096    -0.008316
   -0.015073      0.026248     0.012994
    0.020011     -0.015852     0.000780
   -0.013514     -0.001299    -0.008316
    0.013254      0.001299     0.011694
    0.012214     -0.013773    -0.007277
   -0.025468      0.018191     0.008056
    0.000520      0.012214     0.001819
   -0.020011      0.005198    -0.001040
    0.003898      0.006237     0.019231
    0.022090      0.004418    -0.013773
   -0.007277      0.019491     0.007796
    0.009875     -0.008576     0.017152
   -0.008316     -0.007796    -0.001559
   -0.008576      0.012734     0.007017
    0.007536     -0.017412    -0.014293
   -0.011694      0.002859     0.004938
    0.008836     -0.008056     0.004938
   -0.004938     -0.012734    -0.006757
   -0.006757      0.014033     0.013254
    0.014033     -0.010395    -0.007017
   -0.017932      0.005717     0.009356
    0.010135      0.001559     0.007536
    0.018971      0.008576    -0.014033
    0.000520      0.011694     0.016632
    0.000780     -0.020011    -0.007277
