STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA MERKEZ TARIM MUDURLUGU
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4801
STATION COORDINATES     : 37.21446N-28.35612E
STATION ALTITUDE (m)    : 638
RECORDER TYPE           : Guralp cmg5td
RECORDER SERIAL NO      : 5C20
RECORD TIME             : 20/07/2017 22:31:14.000000 (GMT)
NUMBER OF DATA          : 13494
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 21.838512 (E-W) 26.042589 (U-D) 9.799439
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
    0.001339     -0.085965    -0.011097
   -0.010697      0.085783    -0.041033
    0.043786     -0.085558     0.074371
   -0.088776      0.078187    -0.076346
    0.091317     -0.040662     0.074794
   -0.023127     -0.012163    -0.055520
   -0.027926      0.079105     0.023788
    0.059968     -0.081493    -0.001804
   -0.062295      0.050274    -0.001382
    0.043188     -0.028728     0.035979
   -0.002397      0.003084    -0.059904
   -0.002877      0.027718     0.033009
   -0.000196      0.004641     0.023502
    0.027582     -0.035475    -0.035250
   -0.037990      0.055868     0.028453
    0.035631     -0.074264    -0.011761
   -0.019172      0.073859    -0.014024
    0.029965     -0.023493     0.034749
   -0.019557     -0.005943    -0.014809
    0.006655     -0.004171     0.011406
    0.000542      0.016388    -0.030789
    0.006659      0.012922     0.046123
    0.016726     -0.022460    -0.032680
   -0.035117      0.008936     0.016754
    0.061084     -0.020245    -0.008436
   -0.052059      0.043447    -0.001690
    0.048553     -0.039757    -0.004154
   -0.020918      0.055484     0.017359
    0.012133     -0.072697     0.001268
   -0.005139      0.071924    -0.036724
    0.013403     -0.051827     0.063175
   -0.010764      0.031262    -0.060148
    0.001649     -0.003892     0.040454
    0.029169     -0.003067    -0.012627
   -0.029626      0.036506    -0.003797
    0.037795     -0.043091     0.012035
   -0.035338      0.040403     0.012314
    0.038080     -0.070775    -0.021568
    0.000301      0.096810    -0.004492
   -0.005471     -0.048419     0.043756
   -0.006838      0.021067    -0.045291
   -0.003044     -0.024159     0.041537
    0.017554      0.010652    -0.031876
    0.004801      0.036100    -0.002939
    0.000363     -0.022336     0.030600
   -0.003674      0.002436    -0.017759
    0.001441     -0.022993     0.009554
    0.005988      0.050030    -0.010644
    0.022738     -0.032693     0.010882
   -0.012653      0.012313    -0.000442
   -0.000485      0.007312     0.002582
    0.009956     -0.015124     0.010193
   -0.005965      0.016615    -0.025995
    0.028377      0.012813     0.025499
   -0.005546     -0.037444    -0.006551
   -0.019322      0.053267     0.000933
    0.018038     -0.023014     0.017225
   -0.005340     -0.032576    -0.031590
    0.014357      0.082587     0.016577
    0.008342     -0.045316     0.002932
   -0.020063     -0.001257     0.006067
    0.003246      0.025640    -0.004933
    0.013816     -0.043906    -0.004242
   -0.002414      0.051339     0.003633
    0.001155      0.011793     0.001626
    0.008206     -0.051368     0.009213
   -0.014978      0.043523    -0.007556
    0.024473     -0.030030    -0.000081
    0.001814      0.030728    -0.006682
    0.003020      0.014710     0.014992
    0.017429     -0.035142     0.002884
   -0.038416      0.020568    -0.009664
    0.040702     -0.011817     0.009773
    0.009295      0.020776    -0.010753
   -0.002485     -0.002772     0.010344
    0.005992     -0.003442     0.005233
   -0.011909     -0.006720    -0.008559
    0.004093      0.006029     0.009258
    0.017287      0.003162    -0.009474
    0.008957      0.014724     0.007778
   -0.010196     -0.011788     0.003422
    0.008417      0.013929     0.004700
   -0.003088     -0.013825    -0.001041
   -0.006309     -0.008743    -0.005802
    0.022944      0.042277     0.011699
   -0.005017     -0.022233    -0.005204
   -0.003176      0.005050     0.003307
    0.015389     -0.005501    -0.002481
   -0.019634      0.005229     0.003767
    0.021647      0.018880    -0.001870
    0.013811      0.005185    -0.001630
   -0.015312     -0.002735     0.005374
   -0.000198     -0.004264    -0.006356
